Customer_ID,Age,Gender,Location,Income Level,Number of Active Policies,Total Premium Paid,Claim Frequency,Policy Upgrades,Occupation,Coverage Amount,Policy Type
CUST46639,68,Male,Urban,Medium,1,22305.89,2,1,Salaried,761000.0,Life
CUST46640,52,Female,Rural,Low,2,12787.54,0,0,Salaried,50000.0,Health
CUST46641,58,Female,Urban,Medium,1,28418.24,1,3,Student,758000.0,Health
CUST46642,65,Male,Urban,High,0,25140.67,0,0,Salaried,333000.0,Health
CUST46643,31,Male,Suburban,Medium,0,47786.83,3,2,Retired,50000.0,Health
CUST46644,49,Female,Urban,Low,1,38144.74,1,1,Retired,227000.0,Health
CUST46645,24,Female,Suburban,Medium,4,20714.07,3,0,Self-Employed,624000.0,Life
CUST46646,61,Male,Suburban,Low,3,25133.08,0,0,Salaried,286000.0,Life
CUST46647,50,Male,Urban,Medium,2,33000.47,3,2,Retired,462000.0,Health
CUST46648,65,Male,Urban,Low,1,19760.09,2,0,Self-Employed,673000.0,Life
CUST46649,52,Female,Urban,High,0,36767.91,1,1,Retired,546000.0,Auto
CUST46650,44,Male,Suburban,Low,2,35109.48,0,2,Self-Employed,751000.0,Auto
CUST46651,18,Female,Urban,Low,1,36119.83,0,1,Student,595000.0,Life
CUST46652,23,Male,Urban,Medium,2,33532.22,0,0,Retired,314000.0,Property
CUST46653,19,Male,Suburban,Medium,1,28588.93,0,0,Salaried,765000.0,Auto
CUST46654,24,Female,Urban,Medium,0,29931.32,0,0,Salaried,749000.0,Health
CUST46655,25,Female,Urban,Low,2,17080.37,1,0,Self-Employed,257000.0,Auto
CUST46656,62,Male,Urban,Medium,1,22492.41,2,1,Salaried,381000.0,Health
CUST46657,46,Female,Suburban,Medium,0,29424.73,2,1,Self-Employed,103000.0,Auto
CUST46658,33,Male,Suburban,Low,1,15529.26,1,2,Salaried,689000.0,Life
CUST46659,46,Female,Urban,Low,2,14751.87,2,2,Self-Employed,524000.0,Auto
CUST46660,48,Female,Suburban,Low,4,12466.76,2,3,Business Owner,652000.0,Health
CUST46661,39,Female,Urban,Medium,3,30349.96,1,1,Salaried,739000.0,Property
CUST46662,70,Male,Rural,Medium,3,36181.33,2,1,Salaried,576000.0,Health
CUST46663,27,Male,Urban,High,1,8271.67,0,2,Salaried,382000.0,Health
CUST46664,21,Male,Urban,Low,3,20572.65,1,1,Retired,525000.0,Health
CUST46665,42,Male,Suburban,Low,1,21218.14,2,1,Retired,589000.0,Property
CUST46666,73,Female,Urban,Low,0,46160.65,0,1,Salaried,540000.0,Health
CUST46667,70,Female,Rural,Low,5,16722.44,1,1,Student,643000.0,Health
CUST46668,30,Male,Urban,Low,2,11066.7,0,1,Retired,797000.0,Auto
CUST46669,34,Female,Rural,Low,1,18262.13,2,0,Salaried,256000.0,Health
CUST46670,57,Male,Urban,High,3,28713.67,1,0,Salaried,308000.0,Property
CUST46671,25,Female,Urban,Medium,3,14241.27,0,1,Salaried,686000.0,Auto
CUST46672,40,Male,Rural,High,0,22353.3,1,1,Salaried,300000.0,Auto
CUST46673,24,Female,Suburban,High,2,16017.47,3,1,Business Owner,238000.0,Auto
CUST46674,49,Male,Urban,Medium,5,26958.52,2,1,Salaried,402000.0,Property
CUST46675,41,Female,Suburban,Medium,0,23490.78,0,2,Salaried,577000.0,Auto
CUST46676,18,Female,Urban,Medium,4,15740.08,1,2,Student,853000.0,Life
CUST46677,64,Male,Rural,High,1,18416.28,1,0,Retired,463000.0,Life
CUST46678,64,Male,Suburban,Low,1,17878.16,2,1,Business Owner,527000.0,Health
CUST46679,68,Female,Urban,Medium,3,38838.9,0,1,Self-Employed,803000.0,Property
CUST46680,53,Female,Urban,Low,1,26942.0,0,1,Salaried,410000.0,Life
CUST46681,44,Male,Suburban,High,2,34944.69,2,0,Student,461000.0,Health
CUST46682,23,Male,Suburban,Medium,4,16345.02,2,1,Salaried,535000.0,Property
CUST46683,59,Female,Rural,Medium,1,11460.74,1,1,Self-Employed,744000.0,Life
CUST46684,48,Male,Urban,High,2,24826.02,0,0,Retired,410000.0,Auto
CUST46685,29,Male,Urban,Medium,2,29855.91,0,1,Salaried,78000.0,Auto
CUST46686,43,Female,Suburban,Medium,0,7897.56,0,0,Self-Employed,469000.0,Auto
CUST46687,42,Male,Rural,Medium,1,17357.35,3,2,Salaried,473000.0,Health
CUST46688,21,Female,Suburban,Medium,1,23921.0,0,0,Self-Employed,1018000.0,Health
CUST46689,23,Male,Suburban,Low,0,2739.82,1,0,Self-Employed,529000.0,Auto
CUST46690,74,Male,Suburban,High,1,24458.3,0,1,Salaried,614000.0,Auto
CUST46691,63,Male,Urban,Low,1,23542.96,0,0,Salaried,477000.0,Auto
CUST46692,30,Female,Rural,Medium,4,10929.82,1,2,Self-Employed,304000.0,Auto
CUST46693,42,Male,Suburban,Low,3,18604.16,1,0,Business Owner,179000.0,Health
CUST46694,48,Female,Urban,Medium,2,24697.92,0,1,Retired,263000.0,Property
CUST46695,39,Female,Suburban,Medium,3,21077.55,0,0,Salaried,192000.0,Life
CUST46696,70,Female,Rural,Low,1,22119.23,0,1,Salaried,361000.0,Auto
CUST46697,52,Male,Rural,Medium,1,19267.75,2,1,Salaried,789000.0,Health
CUST46698,38,Male,Urban,Medium,2,25749.78,1,1,Retired,872000.0,Property
CUST46699,32,Male,Urban,High,5,25916.35,1,1,Retired,650000.0,Health
CUST46700,20,Female,Urban,Medium,3,23259.98,0,2,Student,294000.0,Auto
CUST46701,54,Female,Suburban,Medium,3,9132.94,4,0,Student,292000.0,Auto
CUST46702,62,Female,Suburban,Medium,2,30510.67,0,1,Salaried,263000.0,Auto
CUST46703,43,Female,Urban,Low,3,25751.73,1,3,Salaried,670000.0,Health
CUST46704,64,Male,Urban,Low,1,15077.44,1,1,Business Owner,421000.0,Life
CUST46705,34,Female,Urban,Medium,0,24935.23,0,2,Salaried,510000.0,Auto
CUST46706,55,Male,Urban,Medium,1,38975.52,1,1,Student,459000.0,Health
CUST46707,72,Female,Suburban,Low,3,33271.1,0,1,Business Owner,335000.0,Life
CUST46708,67,Female,Suburban,Low,1,44022.59,0,3,Self-Employed,705000.0,Life
CUST46709,52,Female,Urban,Medium,2,22321.48,1,2,Salaried,684000.0,Property
CUST46710,58,Female,Suburban,Medium,4,22545.08,0,0,Salaried,375000.0,Health
CUST46711,25,Female,Rural,Medium,2,20254.23,1,0,Student,518000.0,Life
CUST46712,69,Male,Urban,Medium,4,28535.88,1,2,Salaried,802000.0,Auto
CUST46713,28,Male,Suburban,Low,0,6869.43,1,1,Retired,359000.0,Property
CUST46714,41,Female,Suburban,High,1,9690.42,1,1,Salaried,654000.0,Property
CUST46715,60,Male,Suburban,Low,0,19166.99,2,0,Salaried,439000.0,Health
CUST46716,25,Male,Urban,Low,2,32396.18,1,1,Business Owner,877000.0,Property
CUST46717,71,Female,Urban,Low,2,26094.97,2,0,Salaried,558000.0,Property
CUST46718,47,Female,Urban,Low,3,29028.9,0,1,Salaried,834000.0,Auto
CUST46719,18,Female,Urban,Medium,3,34996.63,0,2,Salaried,242000.0,Property
CUST46720,51,Female,Suburban,High,2,12588.1,0,1,Student,966000.0,Health
CUST46721,37,Female,Urban,Medium,1,18306.67,2,1,Salaried,474000.0,Auto
CUST46722,53,Female,Suburban,High,2,48725.93,0,2,Salaried,488000.0,Health
CUST46723,51,Female,Urban,Medium,2,19767.46,3,1,Self-Employed,218000.0,Auto
CUST46724,74,Male,Urban,Medium,3,22467.88,1,0,Retired,417000.0,Health
CUST46725,51,Male,Urban,Medium,1,28611.51,3,1,Self-Employed,938000.0,Property
CUST46726,30,Male,Urban,Medium,2,36110.76,1,1,Salaried,669000.0,Auto
CUST46727,71,Male,Urban,Medium,3,37492.02,3,2,Salaried,429000.0,Auto
CUST46728,70,Male,Suburban,Medium,1,16749.1,2,1,Student,569000.0,Auto
CUST46729,69,Male,Rural,Medium,2,28037.99,0,2,Self-Employed,584000.0,Health
CUST46730,23,Male,Urban,Low,4,24621.91,2,1,Self-Employed,443000.0,Auto
CUST46731,53,Male,Urban,Medium,0,16029.23,0,2,Student,623000.0,Auto
CUST46732,42,Female,Rural,Medium,0,26093.85,2,0,Self-Employed,683000.0,Health
CUST46733,44,Female,Urban,High,2,10912.28,0,0,Salaried,78000.0,Health
CUST46734,64,Male,Suburban,Medium,1,32572.2,3,0,Student,376000.0,Auto
CUST46735,72,Male,Rural,Medium,1,18137.29,0,0,Salaried,679000.0,Auto
CUST46736,48,Female,Suburban,Medium,2,53867.66,0,1,Salaried,901000.0,Auto
CUST46737,20,Male,Rural,Medium,0,22444.16,0,0,Retired,50000.0,Health
CUST46738,45,Male,Urban,High,2,9124.62,1,0,Self-Employed,444000.0,Auto
CUST46739,21,Male,Rural,Medium,0,29360.35,2,1,Business Owner,529000.0,Auto
CUST46740,34,Male,Suburban,High,3,11539.6,2,1,Salaried,582000.0,Health
CUST46741,55,Female,Urban,Low,1,42479.68,0,2,Salaried,631000.0,Health
CUST46742,51,Male,Suburban,Low,3,25769.29,2,2,Salaried,651000.0,Property
CUST46743,37,Male,Suburban,Medium,1,33626.0,0,2,Self-Employed,114000.0,Health
CUST46744,30,Female,Rural,Medium,2,1374.09,1,3,Self-Employed,556000.0,Auto
CUST46745,64,Female,Urban,Medium,1,20252.85,2,1,Retired,631000.0,Property
CUST46746,22,Male,Urban,Medium,2,22912.94,2,1,Salaried,360000.0,Auto
CUST46747,41,Female,Urban,Low,0,35823.67,0,2,Salaried,329000.0,Life
CUST46748,68,Female,Urban,Low,5,22073.55,3,1,Business Owner,825000.0,Health
CUST46749,55,Male,Rural,Medium,3,29441.79,3,2,Salaried,279000.0,Property
CUST46750,34,Female,Suburban,Medium,3,4269.68,0,0,Salaried,349000.0,Property
CUST46751,74,Female,Suburban,Low,2,24959.94,0,1,Self-Employed,539000.0,Life
CUST46752,48,Male,Rural,High,1,22091.61,0,1,Self-Employed,337000.0,Life
CUST46753,45,Female,Suburban,Low,4,12417.55,0,0,Self-Employed,383000.0,Life
CUST46754,18,Male,Suburban,Medium,1,27304.79,0,1,Business Owner,715000.0,Health
CUST46755,19,Male,Urban,Medium,1,33367.34,0,3,Salaried,518000.0,Health
CUST46756,50,Male,Urban,Medium,4,12264.7,0,2,Salaried,173000.0,Life
CUST46757,57,Male,Rural,Low,0,44468.3,0,0,Self-Employed,540000.0,Auto
CUST46758,46,Female,Suburban,Low,2,29988.65,1,1,Self-Employed,357000.0,Auto
CUST46759,21,Female,Rural,Low,3,1000.0,1,1,Student,637000.0,Life
CUST46760,35,Female,Urban,Medium,1,29397.28,1,1,Self-Employed,563000.0,Auto
CUST46761,72,Female,Suburban,High,2,11656.69,0,1,Salaried,539000.0,Life
CUST46762,41,Male,Urban,Medium,1,17341.36,3,0,Salaried,541000.0,Health
CUST46763,49,Female,Urban,Medium,4,40214.11,0,2,Business Owner,596000.0,Life
CUST46764,26,Male,Rural,High,1,14118.79,2,0,Retired,475000.0,Life
CUST46765,64,Male,Rural,High,0,42586.11,1,0,Student,688000.0,Health
CUST46766,33,Male,Rural,Medium,4,12452.86,3,1,Student,460000.0,Auto
CUST46767,38,Female,Urban,High,4,26560.92,1,1,Retired,547000.0,Health
CUST46768,47,Female,Rural,Low,1,10127.59,0,0,Business Owner,557000.0,Property
CUST46769,20,Male,Urban,High,0,22353.67,3,1,Salaried,211000.0,Health
CUST46770,50,Female,Rural,High,3,20421.05,3,1,Salaried,288000.0,Auto
CUST46771,48,Female,Suburban,Medium,2,17856.07,0,0,Retired,216000.0,Health
CUST46772,73,Male,Suburban,High,0,21634.86,3,1,Salaried,441000.0,Auto
CUST46773,62,Female,Rural,Low,2,29147.07,0,1,Self-Employed,746000.0,Auto
CUST46774,31,Male,Suburban,Low,4,28065.3,1,0,Business Owner,321000.0,Life
CUST46775,23,Female,Urban,Medium,4,31932.71,1,1,Salaried,269000.0,Life
CUST46776,22,Female,Urban,High,2,6804.83,0,3,Self-Employed,521000.0,Health
CUST46777,46,Female,Urban,Low,2,30976.92,0,2,Retired,699000.0,Life
CUST46778,72,Male,Urban,High,1,47837.64,0,3,Self-Employed,517000.0,Auto
CUST46779,54,Male,Suburban,Medium,2,22380.7,2,0,Self-Employed,636000.0,Property
CUST46780,53,Female,Urban,High,1,30434.79,1,1,Self-Employed,827000.0,Auto
CUST46781,38,Female,Rural,Medium,3,22892.41,5,2,Salaried,547000.0,Health
CUST46782,29,Male,Urban,High,3,9882.29,0,1,Self-Employed,333000.0,Health
CUST46783,63,Male,Rural,Medium,4,25103.96,0,1,Salaried,327000.0,Health
CUST46784,40,Female,Urban,High,4,21350.95,1,0,Retired,254000.0,Health
CUST46785,31,Male,Urban,Low,1,18630.6,0,0,Retired,491000.0,Auto
CUST46786,60,Male,Urban,High,2,27883.82,2,2,Salaried,727000.0,Life
CUST46787,71,Female,Suburban,Medium,1,19941.51,1,2,Self-Employed,771000.0,Health
CUST46788,59,Male,Rural,High,3,39570.76,1,1,Retired,679000.0,Property
CUST46789,27,Female,Urban,Low,2,28915.61,0,1,Business Owner,314000.0,Life
CUST46790,44,Female,Rural,High,2,38009.68,1,0,Self-Employed,830000.0,Property
CUST46791,58,Male,Urban,Medium,4,21358.02,0,1,Salaried,503000.0,Health
CUST46792,19,Male,Suburban,High,4,14472.74,1,0,Business Owner,513000.0,Property
CUST46793,31,Male,Suburban,Low,1,22322.08,1,2,Salaried,604000.0,Life
CUST46794,24,Female,Rural,Medium,1,26808.23,0,0,Salaried,275000.0,Life
CUST46795,34,Female,Suburban,High,2,38584.19,1,1,Student,520000.0,Life
CUST46796,73,Male,Urban,High,1,22332.36,1,1,Salaried,511000.0,Auto
CUST46797,37,Female,Suburban,Low,2,24686.42,0,0,Salaried,360000.0,Property
CUST46798,25,Female,Rural,Medium,2,1000.0,2,1,Salaried,707000.0,Health
CUST46799,73,Female,Urban,High,2,38369.11,1,0,Salaried,259000.0,Auto
CUST46800,37,Female,Suburban,High,0,38722.71,0,1,Self-Employed,603000.0,Life
CUST46801,53,Female,Urban,Medium,2,30490.12,1,2,Student,202000.0,Auto
CUST46802,22,Female,Urban,Medium,6,22989.43,0,1,Self-Employed,511000.0,Property
CUST46803,30,Male,Rural,Medium,2,28722.1,0,1,Salaried,663000.0,Auto
CUST46804,56,Female,Rural,Medium,4,34475.67,0,2,Student,640000.0,Health
CUST46805,55,Female,Rural,Medium,2,25030.2,1,1,Business Owner,536000.0,Life
CUST46806,34,Female,Urban,Medium,6,32221.94,0,1,Self-Employed,206000.0,Health
CUST46807,23,Male,Urban,Low,2,30490.33,1,0,Student,550000.0,Life
CUST46808,36,Female,Suburban,Medium,5,22907.8,1,1,Self-Employed,620000.0,Property
CUST46809,42,Female,Suburban,Low,2,36496.63,0,1,Self-Employed,689000.0,Auto
CUST46810,20,Male,Urban,Medium,3,27794.11,0,2,Salaried,792000.0,Health
CUST46811,58,Female,Urban,Medium,3,16610.28,1,2,Self-Employed,411000.0,Life
CUST46812,70,Male,Urban,High,3,32870.01,2,0,Self-Employed,308000.0,Life
CUST46813,45,Male,Urban,Low,1,12469.38,2,0,Business Owner,617000.0,Health
CUST46814,43,Female,Rural,Medium,0,33889.98,2,1,Salaried,439000.0,Auto
CUST46815,64,Male,Urban,High,1,10138.89,0,1,Salaried,827000.0,Health
CUST46816,25,Male,Urban,Low,1,25445.28,2,1,Retired,338000.0,Property
CUST46817,74,Male,Suburban,Low,4,23365.93,1,1,Self-Employed,406000.0,Health
CUST46818,74,Female,Urban,High,0,33190.46,1,2,Self-Employed,180000.0,Health
CUST46819,72,Female,Rural,Medium,1,22547.02,1,2,Salaried,746000.0,Life
CUST46820,32,Female,Urban,High,1,22686.77,1,0,Business Owner,101000.0,Property
CUST46821,18,Male,Urban,Medium,3,14596.13,0,1,Self-Employed,359000.0,Health
CUST46822,57,Female,Urban,Low,3,16651.35,0,2,Salaried,590000.0,Auto
CUST46823,40,Female,Suburban,High,1,25769.91,1,2,Salaried,423000.0,Auto
CUST46824,53,Male,Suburban,Medium,4,13410.48,1,1,Self-Employed,378000.0,Life
CUST46825,71,Male,Suburban,Low,1,33267.83,1,2,Business Owner,597000.0,Property
CUST46826,59,Female,Urban,Low,1,19583.25,2,0,Student,688000.0,Health
CUST46827,33,Female,Urban,High,1,23104.61,0,1,Salaried,620000.0,Health
CUST46828,67,Female,Suburban,Medium,2,26168.93,0,0,Student,556000.0,Health
CUST46829,21,Female,Rural,Medium,0,8129.81,0,1,Self-Employed,763000.0,Life
CUST46830,25,Female,Urban,Medium,3,24955.22,3,0,Business Owner,586000.0,Property
CUST46831,53,Female,Rural,High,2,24547.84,0,0,Student,688000.0,Health
CUST46832,27,Male,Suburban,Low,1,23163.67,0,1,Retired,453000.0,Property
CUST46833,69,Female,Suburban,Medium,4,31226.43,0,0,Student,345000.0,Health
CUST46834,47,Male,Urban,High,4,18161.17,0,1,Business Owner,469000.0,Life
CUST46835,53,Male,Suburban,Low,4,35741.29,0,0,Self-Employed,77000.0,Health
CUST46836,33,Male,Urban,Medium,2,23501.7,0,0,Self-Employed,670000.0,Life
CUST46837,47,Female,Suburban,Low,2,28007.24,1,1,Self-Employed,342000.0,Health
CUST46838,61,Female,Suburban,High,2,27150.35,1,1,Business Owner,509000.0,Property
CUST46839,27,Female,Urban,Medium,4,8303.86,2,1,Salaried,546000.0,Health
CUST46840,74,Male,Suburban,Medium,2,32210.25,0,0,Salaried,605000.0,Health
CUST46841,28,Male,Suburban,Low,2,31049.19,0,0,Self-Employed,50000.0,Life
CUST46842,51,Female,Urban,High,3,28963.11,0,0,Retired,244000.0,Auto
CUST46843,33,Female,Suburban,Medium,3,27339.59,2,0,Salaried,634000.0,Health
CUST46844,72,Male,Rural,Medium,1,26205.05,1,0,Salaried,548000.0,Life
CUST46845,36,Male,Urban,Medium,1,32092.86,2,1,Self-Employed,175000.0,Health
CUST46846,61,Male,Rural,Medium,3,25178.46,0,1,Student,434000.0,Auto
CUST46847,21,Male,Urban,Low,1,29916.43,1,1,Self-Employed,570000.0,Property
CUST46848,66,Male,Rural,Low,0,29455.76,2,2,Business Owner,574000.0,Health
CUST46849,61,Male,Urban,Medium,0,21666.87,1,0,Business Owner,720000.0,Auto
CUST46850,48,Female,Suburban,Low,0,38398.2,1,2,Salaried,455000.0,Auto
CUST46851,65,Female,Suburban,Medium,1,31685.87,3,1,Student,253000.0,Auto
CUST46852,52,Male,Suburban,Medium,2,17223.59,2,2,Salaried,562000.0,Property
CUST46853,51,Female,Suburban,High,3,29075.44,0,0,Self-Employed,384000.0,Health
CUST46854,43,Male,Rural,Low,1,16410.98,0,0,Self-Employed,457000.0,Health
CUST46855,56,Male,Urban,Medium,1,34524.76,0,0,Retired,615000.0,Health
CUST46856,23,Male,Rural,Medium,1,20781.47,1,0,Salaried,392000.0,Health
CUST46857,50,Male,Urban,Low,3,12786.21,1,1,Business Owner,854000.0,Health
CUST46858,64,Female,Suburban,Medium,4,23120.23,3,0,Salaried,815000.0,Health
CUST46859,44,Male,Urban,High,2,20618.44,2,0,Self-Employed,546000.0,Health
CUST46860,29,Male,Urban,Medium,4,33206.02,0,2,Retired,380000.0,Health
CUST46861,62,Male,Urban,Medium,1,23418.09,2,2,Salaried,628000.0,Life
CUST46862,25,Female,Suburban,High,3,18013.34,1,0,Salaried,642000.0,Health
CUST46863,26,Female,Urban,Medium,0,21768.86,2,1,Salaried,282000.0,Auto
CUST46864,18,Female,Rural,Medium,3,36550.96,2,1,Salaried,677000.0,Health
CUST46865,22,Female,Urban,Low,1,27960.52,0,1,Retired,343000.0,Life
CUST46866,24,Male,Urban,Medium,6,18597.06,2,0,Self-Employed,576000.0,Auto
CUST46867,35,Female,Urban,High,1,29210.89,0,0,Student,234000.0,Health
CUST46868,71,Male,Suburban,Medium,1,22889.38,1,0,Salaried,455000.0,Health
CUST46869,57,Male,Urban,Medium,1,15360.21,0,2,Retired,458000.0,Property
CUST46870,41,Male,Rural,Medium,0,11739.54,1,2,Salaried,602000.0,Property
CUST46871,43,Male,Urban,Low,1,34208.03,1,2,Retired,709000.0,Health
CUST46872,27,Male,Suburban,Medium,3,25592.67,1,1,Business Owner,785000.0,Life
CUST46873,57,Female,Urban,Low,2,21388.21,1,0,Salaried,473000.0,Auto
CUST46874,61,Female,Urban,Medium,3,36854.72,0,1,Salaried,248000.0,Auto
CUST46875,65,Female,Urban,Medium,0,12154.55,1,1,Student,243000.0,Auto
CUST46876,29,Female,Urban,High,1,26086.39,2,1,Salaried,566000.0,Health
CUST46877,71,Male,Suburban,Medium,2,36582.88,0,1,Salaried,215000.0,Life
CUST46878,39,Female,Rural,Low,3,15637.37,2,0,Business Owner,50000.0,Health
CUST46879,44,Female,Urban,Medium,2,18502.77,1,0,Retired,400000.0,Health
CUST46880,20,Male,Urban,Medium,0,19863.1,0,1,Student,132000.0,Health
CUST46881,35,Female,Urban,Medium,2,31965.54,0,1,Student,50000.0,Auto
CUST46882,22,Female,Rural,Low,3,39659.42,3,1,Self-Employed,367000.0,Life
CUST46883,31,Female,Urban,Medium,0,10869.44,0,1,Student,195000.0,Health
CUST46884,42,Male,Suburban,Low,4,19206.22,1,1,Business Owner,137000.0,Auto
CUST46885,69,Female,Suburban,Medium,2,8131.76,1,0,Student,344000.0,Life
CUST46886,48,Male,Suburban,Low,4,29454.46,1,0,Salaried,351000.0,Health
CUST46887,38,Female,Suburban,High,0,22427.23,2,2,Salaried,326000.0,Health
CUST46888,65,Male,Rural,High,2,15091.63,2,1,Self-Employed,697000.0,Life
CUST46889,71,Male,Urban,Medium,1,17829.9,0,1,Salaried,214000.0,Health
CUST46890,55,Female,Suburban,Medium,0,22920.71,1,0,Salaried,813000.0,Auto
CUST46891,65,Male,Urban,High,2,1000.0,1,0,Self-Employed,514000.0,Life
CUST46892,37,Male,Urban,Low,2,16058.71,1,1,Business Owner,231000.0,Auto
CUST46893,31,Male,Suburban,Medium,1,8751.6,1,2,Salaried,533000.0,Life
CUST46894,37,Female,Suburban,Medium,0,25709.17,1,1,Salaried,524000.0,Health
CUST46895,73,Male,Urban,Low,2,19432.13,0,0,Retired,193000.0,Life
CUST46896,54,Female,Suburban,Low,2,30022.57,1,0,Retired,714000.0,Health
CUST46897,63,Male,Suburban,Low,1,10634.16,0,0,Retired,362000.0,Health
CUST46898,47,Female,Urban,Medium,3,24962.87,1,2,Salaried,436000.0,Life
CUST46899,60,Male,Suburban,High,1,15689.39,2,1,Salaried,277000.0,Property
CUST46900,70,Male,Urban,Low,2,25157.84,0,1,Salaried,353000.0,Life
CUST46901,58,Female,Urban,Medium,0,17324.67,1,2,Retired,475000.0,Property
CUST46902,37,Female,Suburban,Low,4,17449.34,4,1,Self-Employed,537000.0,Health
CUST46903,24,Male,Urban,Low,0,28068.4,1,1,Student,572000.0,Health
CUST46904,22,Female,Urban,Low,3,15749.18,2,1,Salaried,520000.0,Health
CUST46905,48,Male,Suburban,Medium,2,2420.72,2,1,Self-Employed,539000.0,Auto
CUST46906,46,Female,Urban,Medium,1,21028.99,1,1,Business Owner,635000.0,Health
CUST46907,32,Female,Suburban,Low,1,16245.04,1,1,Salaried,522000.0,Auto
CUST46908,42,Female,Urban,Medium,2,7802.05,0,1,Salaried,823000.0,Health
CUST46909,30,Male,Suburban,Low,0,39875.7,2,0,Salaried,542000.0,Auto
CUST46910,61,Female,Urban,Medium,1,40546.22,2,2,Salaried,909000.0,Health
CUST46911,41,Female,Urban,Medium,1,43521.1,1,1,Self-Employed,548000.0,Auto
CUST46912,32,Male,Urban,High,0,11534.41,0,0,Salaried,263000.0,Health
CUST46913,41,Female,Rural,Medium,0,32908.6,2,0,Self-Employed,332000.0,Health
CUST46914,43,Female,Urban,Low,2,31934.79,0,2,Retired,451000.0,Health
CUST46915,36,Male,Suburban,Medium,3,28572.41,1,0,Self-Employed,653000.0,Auto
CUST46916,74,Female,Urban,Medium,2,18226.35,1,1,Salaried,569000.0,Life
CUST46917,41,Female,Urban,Medium,0,21020.78,2,0,Business Owner,650000.0,Life
CUST46918,36,Male,Suburban,Medium,2,24661.03,0,1,Salaried,347000.0,Health
CUST46919,59,Female,Rural,High,3,32385.5,0,2,Self-Employed,412000.0,Auto
CUST46920,34,Male,Suburban,Medium,2,16827.79,3,0,Salaried,639000.0,Auto
CUST46921,65,Female,Urban,Low,2,16465.2,3,1,Self-Employed,247000.0,Property
CUST46922,22,Male,Urban,Medium,2,36038.53,0,0,Self-Employed,376000.0,Auto
CUST46923,21,Male,Urban,Medium,1,26326.82,2,0,Salaried,543000.0,Auto
CUST46924,73,Male,Urban,Medium,2,26772.2,0,0,Self-Employed,552000.0,Life
CUST46925,39,Female,Urban,Medium,2,41210.75,0,0,Salaried,154000.0,Property
CUST46926,27,Female,Urban,High,2,17799.09,0,0,Student,378000.0,Auto
CUST46927,38,Male,Suburban,Medium,1,37600.58,0,1,Business Owner,364000.0,Life
CUST46928,42,Female,Suburban,Low,1,29605.48,1,0,Self-Employed,399000.0,Life
CUST46929,23,Female,Urban,High,2,25939.76,2,1,Salaried,456000.0,Property
CUST46930,47,Female,Urban,Medium,1,40808.43,2,1,Student,600000.0,Life
CUST46931,46,Female,Urban,Medium,2,15181.65,2,2,Salaried,685000.0,Health
CUST46932,28,Female,Urban,Medium,4,1000.0,0,2,Salaried,580000.0,Health
CUST46933,28,Female,Urban,High,0,30938.39,3,1,Salaried,648000.0,Health
CUST46934,65,Female,Urban,Low,4,11737.24,0,2,Student,855000.0,Life
CUST46935,63,Female,Suburban,High,4,24207.82,0,0,Salaried,691000.0,Health
CUST46936,44,Male,Suburban,High,3,16817.17,1,2,Business Owner,573000.0,Life
CUST46937,36,Female,Urban,Low,3,39270.86,1,1,Salaried,125000.0,Property
CUST46938,39,Male,Suburban,Medium,1,18542.57,1,1,Self-Employed,423000.0,Health
CUST46939,45,Female,Urban,Medium,1,32940.3,1,1,Retired,400000.0,Health
CUST46940,21,Male,Suburban,High,3,45826.82,0,0,Student,614000.0,Property
CUST46941,54,Male,Urban,Low,3,20399.68,3,1,Retired,171000.0,Property
CUST46942,71,Male,Urban,Low,3,31564.52,1,2,Salaried,556000.0,Health
CUST46943,74,Male,Urban,Medium,2,42053.83,1,0,Business Owner,580000.0,Property
CUST46944,36,Female,Suburban,Low,2,14887.07,2,0,Salaried,319000.0,Life
CUST46945,34,Female,Urban,Low,1,21479.65,1,0,Salaried,599000.0,Health
CUST46946,67,Female,Rural,Medium,2,34317.04,2,1,Self-Employed,579000.0,Auto
CUST46947,57,Male,Suburban,Medium,1,29791.31,0,1,Student,200000.0,Health
CUST46948,53,Male,Urban,Medium,1,10334.19,0,1,Salaried,399000.0,Health
CUST46949,40,Female,Rural,High,2,21647.21,3,0,Self-Employed,479000.0,Health
CUST46950,67,Male,Rural,Medium,2,26894.74,0,0,Salaried,793000.0,Property
CUST46951,45,Female,Urban,Medium,3,38266.65,0,0,Salaried,587000.0,Health
CUST46952,28,Male,Urban,Medium,2,12949.27,2,1,Salaried,512000.0,Auto
CUST46953,31,Male,Urban,Low,0,15683.24,0,1,Self-Employed,877000.0,Auto
CUST46954,30,Male,Rural,Medium,5,13649.75,0,0,Salaried,581000.0,Auto
CUST46955,41,Male,Suburban,High,1,15713.87,2,1,Self-Employed,492000.0,Life
CUST46956,33,Male,Rural,Medium,6,13407.44,0,0,Business Owner,230000.0,Auto
CUST46957,45,Female,Urban,Low,2,29393.01,1,2,Self-Employed,159000.0,Auto
CUST46958,47,Male,Rural,Medium,5,1288.2,0,1,Retired,285000.0,Health
CUST46959,61,Male,Urban,Medium,2,6318.48,2,2,Business Owner,177000.0,Property
CUST46960,58,Male,Rural,Medium,0,35008.72,0,1,Salaried,205000.0,Auto
CUST46961,56,Female,Urban,High,1,32524.86,0,2,Self-Employed,645000.0,Health
